ball_receipt_outcome,ball_recovery_recovery_failure,block_offensive,carry_end_location,clearance_aerial_won,clearance_body_part,clearance_head,clearance_left_foot,clearance_right_foot,counterpress,dribble_nutmeg,dribble_outcome,dribble_overrun,duel_outcome,duel_type,duration,foul_committed_advantage,foul_committed_card,foul_committed_offensive,foul_committed_type,foul_won_advantage,foul_won_defensive,goalkeeper_body_part,goalkeeper_end_location,goalkeeper_outcome,goalkeeper_position,goalkeeper_shot_saved_off_target,goalkeeper_shot_saved_to_post,goalkeeper_technique,goalkeeper_type,id,index,injury_stoppage_in_chain,interception_outcome,location,match_id,minute,miscontrol_aerial_won,off_camera,out,pass_aerial_won,pass_angle,pass_assisted_shot_id,pass_body_part,pass_cross,pass_cut_back,pass_end_location,pass_goal_assist,pass_height,pass_inswinging,pass_length,pass_no_touch,pass_outcome,pass_outswinging,pass_recipient,pass_recipient_id,pass_shot_assist,pass_straight,pass_switch,pass_technique,pass_through_ball,pass_type,period,play_pattern,player,player_id,position,possession,possession_team,possession_team_id,related_events,second,shot_aerial_won,shot_body_part,shot_end_location,shot_first_time,shot_freeze_frame,shot_key_pass_id,shot_one_on_one,shot_outcome,shot_saved_off_target,shot_saved_to_post,shot_statsbomb_xg,shot_technique,shot_type,substitution_outcome,substitution_outcome_id,substitution_replacement,substitution_replacement_id,tactics,team,team_id,timestamp,type,under_pressure
,,,,,,,,,,,,,,,0.86756,,,,,,,,,,,,,,,53fd30a9-3060-43e4-9f83-b513edec259a,80,,,"[86.5, 8.6]",3754041,1,,,,,0.39028868,,Right Foot,,,"[102.3, 15.1]",,Ground Pass,,17.08479,,Incomplete,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,2,Arsenal,1,"['33455550-c0f9-45e1-ac6e-47b77f99135b', 'a23ffab4-4927-4234-9afd-96ee40122afd']",1,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:01.514,Pass,
,,,,,,,,,,,,,,,1.320052,,,,,,,,,,,,,,,eb335908-d4f5-470e-b808-1f31f4878ba4,84,,,"[22.1, 65.7]",3754041,1,,,,,-0.12554973,,Right Foot,,,"[42.7, 63.1]",,Ground Pass,,20.76343,,Incomplete,,Scott Sinclair,11117.0,,,,,,,1,From Kick Off,Jordan Lyden,20951.0,Right Wing Back,2,Arsenal,1,"['2b1dc8ce-d4b3-4086-b0e3-937054c1765c', '72a17d62-4d54-49f7-9733-431fcccbd4be']",3,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:01:03.467,Pass,
,,,,,,,,,,,,,,,0.704151,,,,,,,,,,,,,,,4e15e353-c689-4348-bb1a-ec1719080091,88,,,"[83.0, 6.0]",3754041,1,,,,,-0.38050637,,Right Foot,,,"[88.5, 3.8]",,Ground Pass,,5.9236813,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Kick Off,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,2,Arsenal,1,['dcf4d0c3-4807-4a75-afda-60e9a899b80e'],7,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:07.502,Pass,
,,,,,,,,,,,,,,,1.453021,,,,,,,,,,,,,,,de86f194-2b12-4065-af2e-d7475873c34e,92,,,"[83.9, 6.6]",3754041,1,,,,,2.8492866,,Left Foot,,,"[62.3, 13.1]",,Ground Pass,,22.556818,,,,Laurent Koscielny,3394.0,,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,"['64d4b53b-9300-4620-9e67-ec26306c08d2', 'c0c684bd-d13b-4fcc-bb95-735407f403ad']",9,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:09.950,Pass,True
,,,,,,,,,,,,,,,0.753626,,,,,,,,,,,,,,,ba6d70cf-76ca-454f-8cec-118999172013,95,,,"[58.4, 15.7]",3754041,1,,,,,1.2182432,,Right Foot,,,"[62.3, 26.3]",,Ground Pass,,11.294689,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Kick Off,Laurent Koscielny,3394.0,Left Center Back,2,Arsenal,1,['300912c5-3403-479d-81e2-f7045367abba'],12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:12.986,Pass,
,,,,,,,,,,,,,,,0.979079,,,,,,,,,,,,,,,2e58dd00-a1a4-4839-a8b2-290c44668557,98,,,"[63.3, 27.0]",3754041,1,,,,,0.46010152,,Right Foot,,,"[74.6, 32.6]",,Ground Pass,,12.611503,,,,Jack Wilshere,3388.0,,,,,,,1,From Kick Off,Santiago Cazorla González,11386.0,Right Defensive Midfield,2,Arsenal,1,['56dce004-9d87-4f72-90f7-12627cc809db'],14,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:14.438,Pass,
,,,,,,,,,,,,,,,0.995832,,,,,,,,,,,,,,,2fae04ac-b822-4ee9-ab92-354024d536c8,101,,,"[74.6, 32.6]",3754041,1,,,,,-1.1814796,,Left Foot,,,"[77.8, 24.8]",,Ground Pass,,8.430896,,,,Mesut Özil,3496.0,,,,,,,1,From Kick Off,Jack Wilshere,3388.0,Right Wing,2,Arsenal,1,['860f2374-b3c1-434c-a4ba-f6f476d4ded5'],15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:15.884,Pass,
,,,,,,,,,,,,,,,0.728566,,,,,,,,,,,,,,,213b072f-e655-4dcb-bb21-d528afbee9cc,105,,,"[77.8, 24.8]",3754041,1,,,,,1.9433506,,Left Foot,,,"[74.4, 33.5]",,Ground Pass,,9.340771,,,,Jack Wilshere,3388.0,,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,"['22d8faf0-edcb-477b-9252-d0ab81582ff6', '2efa7b3e-8479-4518-8048-32fe57e68ac0']",16,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:16.985,Pass,True
,,,,,,,,,,,,,,,1.358519,,,,,,,,,,,,,,,dc56f800-9e1f-484f-87f4-d6614535a22a,109,,,"[77.4, 28.5]",3754041,1,,,,,-1.6353617,,Left Foot,,,"[75.9, 5.3]",,Ground Pass,,23.248442,,,,Ignacio Monreal Eraso,3498.0,,,,,,,1,From Kick Off,Jack Wilshere,3388.0,Right Wing,2,Arsenal,1,"['20c2dda0-1fb7-43a7-8019-31151f0d869b', '472ee52f-31dc-40f1-b421-2ae7af26d156']",19,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:19.329,Pass,True
,,,,,,,,,,,,,,,0.724684,,,,,,,,,,,,,,,a23234dd-6aa4-4b8c-a50d-1e5fe2221bf8,112,,,"[75.9, 5.3]",3754041,1,,,,,-0.26958907,,Left Foot,,,"[83.5, 3.2]",,Ground Pass,,7.8847957,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Kick Off,Ignacio Monreal Eraso,3498.0,Left Back,2,Arsenal,1,['e5f083d3-6306-4d2d-ba37-c8afea517be3'],23,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:23.661,Pass,
,,,,,,,,,,,,,,,0.725012,,,,,,,,,,,,,,,c30eb319-5ad2-4d07-bc87-a93116bb8a8b,115,,,"[82.4, 3.6]",3754041,1,,,,,1.7273982,,Right Foot,,,"[80.9, 13.1]",,Ground Pass,,9.617692,,,,Mesut Özil,3496.0,,,,,,,1,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,2,Arsenal,1,['2f58df99-89fd-4e50-b2c4-9c1768eee39b'],25,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:25.336,Pass,
,,,,,,,,,,,,,,,0.845439,,,,,,,,,,,,,,,7e50d7d3-0b52-4deb-83b2-b91e31608ff9,118,,,"[80.9, 13.1]",3754041,1,,,,,-1.9922155,,Left Foot,,,"[78.3, 7.3]",,Ground Pass,,6.3560996,,,,Alexis Alejandro Sánchez Sánchez,3385.0,,,,,,,1,From Kick Off,Mesut Özil,3496.0,Center Attacking Midfield,2,Arsenal,1,['77a084c8-78d7-45ce-9357-7c3305658fc6'],26,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:26.140,Pass,
,,,,,,,,,,,,,,,1.498335,,,,,,,,,,,,,,,94da59e3-b90a-42b7-bb22-365a3eda21c4,121,,,"[78.3, 7.3]",3754041,1,,,,,2.4571164,,Right Foot,,,"[69.6, 14.4]",,Ground Pass,,11.229425,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Kick Off,Alexis Alejandro Sánchez Sánchez,3385.0,Left Wing,2,Arsenal,1,['cfb42c9e-d683-4314-bdf4-e36839ecd0fe'],27,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:27.115,Pass,
,,,,,,,,,,,,,,,1.740641,,,,,,,,,,,,,,,1acde83f-d7f6-4ef4-984a-3a36b9b7205d,125,,,"[66.8, 15.9]",3754041,1,,,,,1.7557547,,Right Foot,,,"[61.0, 46.9]",,Ground Pass,,31.537914,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Kick Off,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,2,Arsenal,1,"['0882ed0b-74c8-43a6-8997-8dbc6e0ce1b2', 'c0376a66-867c-4934-9f29-5e19b5e8a6d0']",29,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:29.436,Pass,True
,,,,,,,,,,,,,,,1.065981,,,,,,,,,,,,,,,eaa5a153-5b7c-40e0-91e8-329609d681a3,129,,,"[61.6, 53.4]",3754041,1,,,,,1.3081872,,Right Foot,,,"[66.6, 72.0]",,Ground Pass,,19.260323,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Kick Off,Gabriel Armando de Abreu,6746.0,Right Center Back,2,Arsenal,1,"['9d8650c2-cd7c-4749-88b5-084e7d54b7aa', '9ded0a7c-c244-4d8f-950f-b9267a0ae4ca']",32,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:32.464,Pass,True
,,,,,,,,,,,,,,,0.119914,,,,,,,,,,,,,,,def16226-2a28-4409-9fbf-5cd7c5ebf74b,133,,,"[62.5, 75.3]",3754041,1,,,,,0.04874185,,Right Foot,,,"[66.6, 75.5]",,High Pass,,4.104875,,Incomplete,,,,,,,,,,1,From Kick Off,Héctor Bellerín Moruno,3511.0,Right Back,2,Arsenal,1,['c5552c18-4313-41bc-80e2-81336cc0b692'],36,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:36.093,Pass,
,,,,,,,,,,,,,,,0.89787,,,,,,,,,,,,,,,56531e91-e3e1-44b6-a9f8-de2683be27dc,135,,,"[65.9, 80.0]",3754041,1,,True,,,-0.76101273,,,,,"[72.2, 74.0]",,Low Pass,,8.7,,,,Santiago Cazorla González,11386.0,,,,,,Throw-in,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['4ccaab31-a7fb-45db-8715-207f59234f2c'],50,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:50.310,Pass,
,,,,,,,,,,,,,,,1.372843,,,,,,,,,,,,,,,54e84472-733e-4812-ba23-5609a9e3f156,137,,,"[74.4, 61.9]",3754041,1,,True,,,-1.7661343,,Right Foot,,,"[63.3, 5.8]",,High Pass,,57.187588,,,,Mesut Özil,3496.0,,,True,,,,1,From Throw In,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,['287cd9a5-4efb-47c3-b40c-2e34bddd63c3'],51,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:51.416,Pass,
,,,,,,,,,,,,,,,0.475708,,,,,,,,,,,,,,,1a5e8ee5-44df-473c-9d31-ff2b75ef7b69,140,,,"[75.9, 3.0]",3754041,1,,,,,0.61916137,,Left Foot,,,"[84.6, 9.2]",,Ground Pass,,10.683165,,,,Olivier Giroud,3604.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,"['0bcd24eb-9ffa-4ece-b0d9-e440f5d667d1', '14291058-3365-45d6-955e-9c82126a436c']",55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:55.541,Pass,True
,,,,,,,,,,,,,,,2.832237,,,,,,,,,,,,,,,c7e85798-d8e2-4233-a688-021da887d44d,143,,,"[80.2, 19.4]",3754041,1,,,,,1.1521789,,Right Foot,,,"[101.2, 66.6]",,High Pass,,51.660816,,,,Jack Wilshere,3388.0,,,True,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,3,Arsenal,1,['ec82b536-9aa0-442a-87cd-4cfd2a17c4f8'],58,,,,,,,,,,,,,,,,,,,Arsenal,1,00:01:58.333,Pass,
,,,,,,,,,,,,,,,0.827636,,,,,,,,,,,,,,,e6781d9b-3632-4cd8-b71f-347424474145,146,,,"[101.2, 66.6]",3754041,2,,,,,-0.98279375,,Left Foot,,,"[109.0, 54.9]",,Low Pass,,14.06165,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Jack Wilshere,3388.0,Right Wing,3,Arsenal,1,['0af20313-470b-400a-8b36-310982a388ec'],4,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:04.202,Pass,
,,,,,,,,,,,,,,,0.878391,,,,,,,,,,,,,,,bd8625e1-0cce-48ab-bbc2-6bbe299b563e,149,,,"[117.7, 62.7]",3754041,2,,,,,2.406153,,Left Foot,,,"[109.3, 70.3]",,Ground Pass,,11.327842,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,['c207d71f-1617-4b17-9172-18ec564d98c2'],6,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:06.986,Pass,
,,,,,,,,,,,,,,,1.102655,,,,,,,,,,,,,,,5cd4d74e-5b73-4a2e-af2b-3c36df391f50,152,,,"[109.3, 70.3]",3754041,2,,,,,-2.5376096,,Right Foot,,,"[99.3, 63.4]",,Ground Pass,,12.149486,,,,Jack Wilshere,3388.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['49dc43e9-a6b4-41d4-a5b5-747ff0142b65'],9,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:09.021,Pass,
,,,,,,,,,,,,,,,0.735664,,,,,,,,,,,,,,,20ce577d-4ec0-45db-88fa-104a7bb4b53e,156,,,"[101.2, 63.4]",3754041,2,,,,,1.1268506,,Left Foot,,,"[105.1, 71.6]",,Ground Pass,,9.080198,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Jack Wilshere,3388.0,Right Wing,3,Arsenal,1,"['3979a90d-d741-46ac-923e-cf5cb2c9deb1', '5da66302-282e-4850-823c-36be73c5b1f9']",12,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:12.978,Pass,True
,,,,,,,,,,,,,,,0.738143,,,,,,,,,,,,,,,696bf41a-5cd6-4a77-a4c6-ad1f7bf6ae85,159,,,"[105.1, 71.6]",3754041,2,,,,,-2.5496218,,Right Foot,,,"[99.3, 67.7]",,Ground Pass,,6.9892774,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['e72c8625-ce53-4598-91ba-043887a22a59'],14,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:14.204,Pass,
,,,,,,,,,,,,,,,1.701689,,,,,,,,,,,,,,,6ec5c3d3-1540-45e6-a3dd-8b50a4c0e4f2,163,,,"[99.3, 67.5]",3754041,2,,,,,0.108812205,,Left Foot,,,"[111.2, 68.8]",,Ground Pass,,11.970798,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,"['4634116b-3190-4334-b3f1-361ae73bcea5', 'bccf1ba8-6b50-4908-8193-02eb9a783bd0']",15,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:15.528,Pass,True
,,,,,,,,,,,,,,,1.792354,,,,,,,,,,,,,,,c319ae5e-5faf-40b3-86da-edb79dd26c84,166,,,"[113.4, 69.4]",3754041,2,,,,,-1.8511845,,Right Foot,True,,"[104.3, 37.8]",,High Pass,,32.88419,,,,Olivier Giroud,3604.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['7932bd54-1a1f-47df-b09a-cf30521fd88a'],17,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:17.477,Pass,
,,,,,,,,,,,,,,,1.697298,,,,,,,,,,,,,,,b4212896-dfd2-498e-9fa0-7306e2e1e81f,169,,,"[103.6, 37.6]",3754041,2,,,,,1.3583643,,Right Foot,,,"[105.8, 47.8]",,High Pass,,10.434558,,Incomplete,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Olivier Giroud,3604.0,Center Forward,3,Arsenal,1,"['293a8d84-0125-44a2-8ff6-68b850059963', '299a1b5d-40f6-4182-a1b9-4237ab90e2a8']",19,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:19.387,Pass,
,,,,,,,,,,,,,,,1.504053,,,,,,,,,,,,,,,e24ac879-105c-489b-ad7a-caf23991c4ee,174,,,"[78.1, 20.3]",3754041,2,,,,,2.4494483,,Right Foot,,,"[70.5, 26.6]",,Low Pass,,9.871676,,,,Ignacio Monreal Eraso,3498.0,,,,,,Recovery,1,From Throw In,Laurent Koscielny,3394.0,Left Center Back,3,Arsenal,1,"['1dc14df5-1c17-438c-b752-e279b4b1a078', 'cde2a556-0e84-4106-a777-51177a29951f']",25,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:25.737,Pass,True
,,,,,,,,,,,,,,,3.124219,,,,,,,,,,,,,,,1c3f2bb3-9954-4a30-b5ba-f5ea3f8fdca9,178,,,"[70.1, 27.9]",3754041,2,,,,,2.4374964,,Left Foot,,,"[48.2, 46.5]",,Ground Pass,,28.732735,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Throw In,Ignacio Monreal Eraso,3498.0,Left Back,3,Arsenal,1,"['448494ef-cdf7-4f9b-9ac3-70a7ae31510a', 'a4e6504e-5639-4616-8350-d2d8e8ef821d']",27,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:27.266,Pass,True
,,,,,,,,,,,,,,,2.418845,,,,,,,,,,,,,,,41762190-947b-4e6d-a704-72a2bd97390b,181,,,"[42.5, 46.5]",3754041,2,,,,,-2.844748,,Right Foot,,,"[17.0, 38.7]",,Ground Pass,,26.666271,,,,Petr Čech,3461.0,,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Arsenal,1,['0aa1ec31-2bfc-4ff8-95a2-91440d145c17'],30,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:30.927,Pass,
,,,,,,,,,,,,,,,2.015246,,,,,,,,,,,,,,,008a53a5-46d5-4f86-8e35-b246ed960e1a,184,,,"[19.4, 39.1]",3754041,2,,,,,1.0875434,,Left Foot,,,"[30.0, 59.3]",,Ground Pass,,22.812277,,,,Gabriel Armando de Abreu,6746.0,,,,,,,1,From Throw In,Petr Čech,3461.0,Goalkeeper,3,Arsenal,1,['145b666f-434e-4b99-b90e-059fcf18f407'],33,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:33.387,Pass,
,,,,,,,,,,,,,,,1.265414,,,,,,,,,,,,,,,fde49732-2e18-45bc-b6fc-a4e0f1cd3a09,187,,,"[36.9, 61.0]",3754041,2,,,,,-0.5683588,,Right Foot,,,"[48.8, 53.4]",,Ground Pass,,14.119844,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Throw In,Gabriel Armando de Abreu,6746.0,Right Center Back,3,Arsenal,1,['c5856a1b-01f7-4df3-9e2f-eeccbde8f42a'],39,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:39.073,Pass,
,,,,,,,,,,,,,,,1.480065,,,,,,,,,,,,,,,ad928122-1d3d-4809-ad69-1a8b28ac8ca4,190,,,"[51.9, 49.1]",3754041,2,,,,,1.7926911,,Right Foot,,,"[48.2, 65.5]",,Ground Pass,,16.812199,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,3,Arsenal,1,['d7d1048b-42dd-4ebf-95f8-c1c2c03734c6'],42,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:42.273,Pass,
,,,,,,,,,,,,,,,1.335336,,,,,,,,,,,,,,,23796f4f-0d0a-4a9e-9728-021c2eae3686,193,,,"[50.3, 65.5]",3754041,2,,,,,0.5609008,,Left Foot,,,"[65.9, 75.3]",,Ground Pass,,18.422812,,,,Héctor Bellerín Moruno,3511.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,['f6d9010e-e4ac-40af-bd8c-9c803f9cbdfa'],43,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:43.953,Pass,
,,,,,,,,,,,,,,,0.90016,,,,,,,,,,,,,,,57a0b550-5d23-4977-ad2d-0457785b6de4,196,,,"[78.7, 72.7]",3754041,2,,,,,0.39060703,,Right Foot,,,"[87.2, 76.2]",,Ground Pass,,9.192389,,,,Jack Wilshere,3388.0,,,,,,,1,From Throw In,Héctor Bellerín Moruno,3511.0,Right Back,3,Arsenal,1,['9c8bde53-5bbc-4eb3-b0f3-99b48ee56f5d'],47,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:47.659,Pass,
,,,,,,,,,,,,,,,1.200595,,,,,,,,,,,,,,,d71efe9f-43fd-4a3c-9d35-578eb35b56a8,199,,,"[84.3, 67.1]",3754041,2,,,,,-2.6224465,,Left Foot,,,"[70.3, 59.1]",,Ground Pass,,16.124516,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Throw In,Jack Wilshere,3388.0,Right Wing,3,Arsenal,1,['502c40f5-5352-490a-8797-d1cf0920c224'],51,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:51.649,Pass,
,,,,,,,,,,,,,,,1.393952,,,,,,,,,,,,,,,1ea9ae42-7100-4553-9467-2c4383e68910,203,,,"[75.7, 57.8]",3754041,2,,,,,1.1638255,,Left Foot,,,"[80.7, 69.4]",,Ground Pass,,12.631706,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,3,Arsenal,1,['aa2c549c-07e5-4ae2-b5aa-33e4d611b6d5'],55,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:55.006,Pass,
,,,,,,,,,,,,,,,1.011361,,,,,,,,,,,,,,,ee082e0b-64df-4e1a-8e09-14be03441a49,206,,,"[81.5, 70.5]",3754041,2,,,,,-2.0809221,,Left Foot,,,"[76.8, 62.1]",,Ground Pass,,9.625487,,,,Francis Joseph Coquelin,3437.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,['bb46136a-c262-4520-b9e0-dc01eb4b06bf'],57,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:57.668,Pass,
,,,,,,,,,,,,,,,0.859569,,,,,,,,,,,,,,,04e61177-c892-4509-aee9-eb22f0660f39,209,,,"[75.0, 61.7]",3754041,2,,,,,-1.0966779,,Right Foot,,,"[78.9, 54.1]",,Ground Pass,,8.542248,,,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,3,Arsenal,1,['59d36f17-8655-4362-91be-5fa7f99ff011'],59,,,,,,,,,,,,,,,,,,,Arsenal,1,00:02:59.547,Pass,
,,,,,,,,,,,,,,,0.703703,,,,,,,,,,,,,,,e38badc2-1f84-452f-9991-78c15af47f43,213,,,"[78.9, 54.3]",3754041,3,,,,,0.9953717,,Right Foot,,,"[83.7, 61.7]",,Ground Pass,,8.820431,,,,Mesut Özil,3496.0,,,,,,,1,From Throw In,Santiago Cazorla González,11386.0,Right Defensive Midfield,3,Arsenal,1,"['9238e230-9914-435e-8806-204a0079a52e', 'f5bc2532-c618-4ebc-ad61-77b42dd8e694']",0,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:00.587,Pass,True
,,,,,,,,,,,,,,,0.819299,,,,,,,,,,,,,,,b45bca63-e36f-4c8d-8181-b40dc6661ea1,216,,,"[84.3, 61.7]",3754041,3,,,,,-1.6238439,,Left Foot,,,"[83.7, 50.4]",,Ground Pass,,11.315918,,Incomplete,,Santiago Cazorla González,11386.0,,,,,,,1,From Throw In,Mesut Özil,3496.0,Center Attacking Midfield,3,Arsenal,1,"['b25434ff-1f84-4fbb-9c11-2807b44a3274', 'e38c7489-42e8-46cb-85d6-fb55ed816bcc']",1,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:01.422,Pass,
,,,,,,,,,,,,,,,1.146575,,,,,,,,,,,,,,,abb8940b-228e-4c77-8b85-2e46d6f8b441,221,,,"[30.8, 28.8]",3754041,3,,,,,-0.9151007,,Left Foot,,,"[35.8, 22.3]",,Ground Pass,,8.20061,,,,Idrissa Gana Gueye,3436.0,,,,,,,1,Regular Play,Carlos Alberto Sánchez Moreno,5685.0,Center Defensive Midfield,4,Aston Villa,59,"['2a81f833-5a5f-4904-9a92-e5d567e370b3', 'b91db27d-2a8a-46fe-9358-681d44d3d7b4']",3,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:03.041,Pass,True
,,,,,,,,,,,,,,,1.805854,,,,,,,,,,,,,,,e507bfc4-0da1-4bd5-9e03-8c85525119f2,225,,,"[44.2, 20.8]",3754041,3,,,,,-0.6383198,,Right Foot,,,"[62.8, 7.0]",,Ground Pass,,23.16031,,,,Jordan Ayew,3450.0,,,,,,,1,Regular Play,Idrissa Gana Gueye,3436.0,Left Center Midfield,4,Aston Villa,59,"['19df4f4c-05cc-41f4-a1de-1488d579e217', '1fdd8f74-2ff7-491f-9e2e-c5d984d6083a']",5,,,,,,,,,,,,,,,,,,,Aston Villa,59,00:03:05.704,Pass,True
,,,,,,,,,,,,,,,1.723299,,,,,,,,,,,,,,,24451608-ed19-465c-b389-ebf26350db07,234,,,"[10.5, 75.5]",3754041,3,,,,,0.018689413,,Right Foot,,,"[31.9, 75.9]",,Ground Pass,,21.403738,,,,Jack Wilshere,3388.0,,,,,,,1,From Counter,Francis Joseph Coquelin,3437.0,Left Defensive Midfield,5,Arsenal,1,['1755cbcc-55a1-4b7a-98eb-1bfb22e5b23e'],22,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:22.076,Pass,
,,,,,,,,,,,,,,,1.337669,,,,,,,,,,,,,,,3adc69c9-6412-4182-9680-2d6a209744cc,237,,,"[48.2, 70.3]",3754041,3,,,,,-1.9249545,,Left Foot,,,"[43.8, 58.4]",,Ground Pass,,12.687395,,,,Mesut Özil,3496.0,,,,,,,1,From Counter,Jack Wilshere,3388.0,Right Wing,5,Arsenal,1,['70969cc3-a336-44b1-b780-6b7ee269a16a'],26,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:26.553,Pass,
,,,,,,,,,,,,,,,3.183797,,,,,,,,,,,,,,,15a7fc33-396e-442a-a4d7-5aa817a5039b,240,,,"[48.4, 56.5]",3754041,3,,,,,-0.17626318,,Left Foot,,,"[95.0, 48.2]",,High Pass,,47.333393,,,,Olivier Giroud,3604.0,,,,,,,1,From Counter,Mesut Özil,3496.0,Center Attacking Midfield,5,Arsenal,1,['471c09a0-7f2d-432e-b6db-8687cfde908a'],29,,,,,,,,,,,,,,,,,,,Arsenal,1,00:03:29.177,Pass,
